"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,387431.35,,
"CZE","Czech Republic","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,401195.709,,
"CZE","Czech Republic","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,410992.602,,
"CZE","Czech Republic","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,37447.774935,,
"CZE","Czech Republic","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,38427.283865,,
"CZE","Czech Republic","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,36208.012875,,
"CZE","Czech Republic","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,37504.340716,,
"CZE","Czech Republic","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,38445.016276,,
"CZE","Czech Republic","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",2.130009,,
"CZE","Czech Republic","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",2.206787,,
"CZE","Czech Republic","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",2.175439,,
"CZE","Czech Republic","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",2.056089,,
"CZE","Czech Republic","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",2.093605,,
"CZE","Czech Republic","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",65.904925,,
"CZE","Czech Republic","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",68.361585,,
"CZE","Czech Republic","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",67.450042,,
"CZE","Czech Republic","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",63.853358,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2018","2018","NATCUR","National currency","6","Millions",,,2253316.249,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2019","2019","NATCUR","National currency","6","Millions",,,2310954.835,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2020","2020","NATCUR","National currency","6","Millions",,,2323919.331,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2021","2021","NATCUR","National currency","6","Millions",,,2504177.717,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2022","2022","NATCUR","National currency","6","Millions",,,2791643.612,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,388905.11719,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,397276.05897,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,398613.95043,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,427772.07328,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","C","National currency, current prices","2022","2022","NATCUR","National currency","0","Units",,,472679.24348,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,333035.355,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,348345.911,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,354736.865,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,380007.666,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","6","Millions",,,441729.033,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,57479.35019,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,59884.117414,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,60846.803602,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,64914.189614,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,74793.266678,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,301804.658,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","6","Millions",,,306312.071,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,300202.347,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,314779.295,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,326191.821,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,52089.171212,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,52658.083376,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,51492.683877,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,53771.659549,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,55230.582628,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",1.621947,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",1.629233,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",1.684373,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",1.629879,,
"DNK","Denmark","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",1.734807,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",92.041163,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",92.570514,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",95.850627,,
"DNK","Denmark","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",92.495229,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2018","2018","NATCUR","National currency","6","Millions",,,233462,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2019","2019","NATCUR","National currency","6","Millions",,,239858,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2020","2020","NATCUR","National currency","6","Millions",,,238038,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2021","2021","NATCUR","National currency","6","Millions",,,250594,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2022","2022","NATCUR","National currency","6","Millions",,,266679,,
"FIN","Finland","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,42322.975962,,
"FIN","Finland","T_GDPPOP","GDP per head of population","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,43439.944943,,
"FIN","Finland","T_GDPPOP","GDP per head of population","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,43039.398268,,
"FIN","Finland","T_GDPPOP","GDP per head of population","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,45221.329965,,
"FIN","Finland","T_GDPPOP","GDP per head of population","C","National currency, current prices","2022","2022","NATCUR","National currency","0","Units",,,47994.924771,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,273455.993,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,286082.927,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,289224.32,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,303129.453,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","6","Millions",,,332318.393,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,49573.255683,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,51811.599355,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,52294.342488,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,54701.696833,,
"FIN","Finland","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,59808.219891,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,249873.431,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","6","Millions",,,252933.753,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,246977.251,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,254501.369,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,259804.606,,
"FIN","Finland","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,45298.109387,,
"FIN","Finland","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,45808.054368,,
"FIN","Finland","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,44655.694758,,
"FIN","Finland","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,45926.440314,,
"FIN","Finland","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,46757.721906,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",1.331784,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",1.338026,,
"FIN","Finland","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",1.373304,,
